bdbid,energy_type,fiscal_year,end_date,usage,prepost,OAT,estimated
275,Elec,2016,2015-12-31,0.022251553621146992,1,50.35483870970001,0
275,Elec,2016,2016-01-31,0.023330569791980706,1,35.6451612903,0
275,Elec,2016,2016-02-29,0.019275700934579438,1,38.241379310300005,0
275,Elec,2016,2016-03-31,0.022873657275328915,1,48.35483870970001,0
275,Elec,2016,2016-04-30,0.022126053128309005,1,52.4666666667,0
275,Elec,2016,2016-05-31,0.0278505378324232,1,62.870967741899996,0
275,Elec,2016,2016-06-30,0.058249332443257675,1,73.1333333333,0
275,Elec,2017,2016-07-31,0.07547594048274969,1,80.25806451609999,0
275,Elec,2017,2016-08-31,0.07316095171760344,1,80.8064516129,0
275,Elec,2017,2016-09-30,0.06304405874499333,1,73.5666666667,0
275,Elec,2017,2016-10-31,0.03956947484231173,1,60.709677419399995,0
275,Elec,2017,2016-11-30,0.020722579601084264,1,52.1333333333,0
275,Elec,2017,2016-12-31,0.026013178862138765,1,40.4516129032,0
275,Elec,2017,2017-01-31,0.022352383823592743,1,39.5483870968,0
275,Elec,2017,2017-02-28,0.022363150867823766,1,42.2142857143,0
275,Elec,2017,2017-03-31,0.02263900996657019,1,40.6451612903,0
275,Elec,2017,2017-04-30,0.02252790255644637,1,57.2121212121,0
275,Elec,2017,2017-05-31,0.030207711664708082,1,62.709677419399995,0
275,Elec,2017,2017-06-30,0.061371458240617106,1,73.4,0
275,Fuel,2016,2015-07-31,16.725734902867355,1,78.6129032258,1
275,Fuel,2016,2015-08-31,10.220587792626263,1,78.7741935484,1
275,Fuel,2016,2015-09-30,15.81674672232198,1,73.7333333333,1
275,Fuel,2016,2015-10-31,75.35445852163284,1,58.064516129,0
275,Fuel,2016,2015-11-30,193.29220569955348,1,53.4666666667,1
275,Fuel,2016,2015-12-31,247.2633143783851,1,50.35483870970001,1
275,Fuel,2016,2016-01-31,321.45196190396985,1,35.6451612903,0
275,Fuel,2016,2016-02-29,330.2699278784715,1,38.241379310300005,0
275,Fuel,2016,2016-03-31,207.77762671663478,1,48.35483870970001,0
275,Fuel,2016,2016-04-30,101.15054136968412,1,52.4666666667,1
275,Fuel,2016,2016-05-31,27.852510992086234,1,62.870967741899996,1
275,Fuel,2016,2016-06-30,24.577572964669738,1,73.1333333333,0
275,Fuel,2017,2016-07-31,13.35113484646195,1,80.25806451609999,0
275,Fuel,2017,2016-08-31,13.552119672107619,1,80.8064516129,0
275,Fuel,2017,2016-09-30,14.39242765742614,1,73.5666666667,0
275,Fuel,2017,2016-10-31,47.5623100467038,1,60.709677419399995,0
275,Fuel,2017,2016-11-30,150.76040084096806,1,52.1333333333,0
275,Fuel,2017,2016-12-31,268.1320287591014,1,40.4516129032,0
275,Fuel,2017,2017-01-31,308.9221376414832,1,39.5483870968,0
275,Fuel,2017,2017-02-28,279.54374554438994,1,42.2142857143,0
275,Fuel,2017,2017-03-31,214.91740338226026,1,40.6451612903,0
275,Fuel,2017,2017-04-30,91.80056166843144,1,57.2121212121,0
275,Fuel,2017,2017-05-31,19.920269418673662,1,62.709677419399995,0
275,Fuel,2017,2017-06-30,10.217326806111851,1,73.4,0
276,Elec,2016,2015-07-31,0.07173237014394471,1,78.6129032258,0
276,Elec,2016,2015-08-31,0.07868896548567088,1,78.7741935484,0
276,Elec,2016,2015-09-30,0.061925491248929314,1,73.7333333333,0
276,Elec,2016,2015-10-31,0.03199677622856371,1,58.064516129,0
276,Elec,2016,2015-11-30,0.03578577825140507,1,53.4666666667,1
276,Elec,2016,2015-12-31,0.07188428984712383,1,50.35483870970001,1
276,Elec,2016,2016-01-31,0.07197595337161297,1,35.6451612903,1
276,Elec,2016,2016-02-29,0.07220112760326775,1,38.241379310300005,0
276,Elec,2016,2016-03-31,0.07459163066033428,1,48.35483870970001,1
276,Elec,2016,2016-04-30,0.07459163066033428,1,52.4666666667,1
276,Elec,2016,2016-05-31,0.0686617688071572,1,62.870967741899996,0
276,Elec,2016,2016-06-30,0.040732750354773146,1,73.1333333333,0
276,Elec,2017,2016-07-31,0.0671253002447522,1,80.25806451609999,0
276,Elec,2017,2016-08-31,0.06647044767393268,1,80.8064516129,0
276,Elec,2017,2016-09-30,0.05251345580996945,1,73.5666666667,0
276,Elec,2017,2016-10-31,0.026399147982098078,1,60.709677419399995,1
276,Elec,2017,2016-11-30,0.04561365583112217,1,52.1333333333,1
276,Elec,2017,2016-12-31,0.04573263900487837,1,40.4516129032,1
276,Elec,2017,2017-01-31,0.04516722898363527,1,39.5483870968,0
276,Elec,2017,2017-02-28,0.04041537222413991,1,42.2142857143,0
276,Elec,2017,2017-03-31,0.04836425084750707,1,40.6451612903,0
276,Elec,2017,2017-04-30,0.0336897974406455,1,57.2121212121,0
276,Elec,2017,2017-05-31,0.03172809204076255,1,62.709677419399995,0
276,Elec,2017,2017-06-30,0.03530663905189276,1,73.4,0
276,Fuel,2016,2015-07-31,14.123518262470634,1,78.6129032258,0
276,Fuel,2016,2015-08-31,15.982859200981151,1,78.7741935484,1
276,Fuel,2016,2015-09-30,28.58510870135799,1,73.7333333333,1
276,Fuel,2016,2015-10-31,89.82909022671716,1,58.064516129,0
276,Fuel,2016,2015-11-30,186.03103197845257,1,53.4666666667,0
276,Fuel,2016,2015-12-31,278.61708670685323,1,50.35483870970001,0
276,Fuel,2016,2016-01-31,251.66694895634254,1,35.6451612903,1
276,Fuel,2016,2016-02-29,148.82754187878146,1,38.241379310300005,1
276,Fuel,2016,2016-03-31,88.63915581933108,1,48.35483870970001,0
276,Fuel,2016,2016-04-30,19.090134198807853,1,52.4666666667,0
276,Fuel,2016,2016-05-31,21.040126930037193,1,62.870967741899996,0
276,Fuel,2016,2016-06-30,6.287707357779849,1,73.1333333333,0
276,Fuel,2017,2016-07-31,3.9889713262075355,1,80.25806451609999,0
276,Fuel,2017,2016-08-31,4.636779203013768,1,80.8064516129,0
276,Fuel,2017,2016-09-30,25.693361609380563,1,73.5666666667,0
276,Fuel,2017,2016-10-31,94.45542798099987,1,60.709677419399995,0
276,Fuel,2017,2016-11-30,187.68612088693502,1,52.1333333333,0
276,Fuel,2017,2016-12-31,297.94307500945064,1,40.4516129032,0
276,Fuel,2017,2017-01-31,347.2297037943369,1,39.5483870968,0
276,Fuel,2017,2017-02-28,330.9947267366272,1,42.2142857143,0
276,Fuel,2017,2017-03-31,300.82130107740585,1,40.6451612903,0
276,Fuel,2017,2017-04-30,170.9211188696508,1,57.2121212121,0
276,Fuel,2017,2017-05-31,12.612055430745547,1,62.709677419399995,0
276,Fuel,2017,2017-06-30,4.922876794640685,1,73.4,0
277,Elec,2016,2015-07-31,0.040334226205767515,1,78.6129032258,0
277,Elec,2016,2015-08-31,0.042337262630037106,1,78.7741935484,0
277,Elec,2016,2015-09-30,0.03829263067694944,1,73.7333333333,0
277,Elec,2016,2015-10-31,0.018627304794807068,1,58.064516129,0
277,Elec,2016,2015-11-30,0.015334510664015515,1,53.4666666667,0
277,Elec,2016,2015-12-31,0.01578230247771355,1,50.35483870970001,0
277,Elec,2016,2016-01-31,0.017383616573353057,1,35.6451612903,0
277,Elec,2016,2016-02-29,0.01554855294800564,1,38.241379310300005,0
277,Elec,2016,2016-03-31,0.01773261442328277,1,48.35483870970001,0
277,Elec,2016,2016-04-30,0.017208495014454792,1,52.4666666667,1
277,Elec,2016,2016-05-31,0.026955552515667093,1,62.870967741899996,1
277,Elec,2016,2016-06-30,0.02894311302761423,1,73.1333333333,0
277,Elec,2017,2016-07-31,0.0461451995246582,1,80.25806451609999,0
277,Elec,2017,2016-08-31,0.04548894335885273,1,80.8064516129,0
277,Elec,2017,2016-09-30,0.03640572739585925,1,73.5666666667,0
277,Elec,2017,2016-10-31,0.032905662506362295,1,60.709677419399995,0
277,Elec,2017,2016-11-30,0.03421762194463083,1,52.1333333333,0
277,Elec,2017,2016-12-31,0.023181722124286774,1,40.4516129032,0
277,Elec,2017,2017-01-31,0.02009876173330587,1,39.5483870968,0
277,Elec,2017,2017-02-28,0.022545401774608176,1,42.2142857143,0
277,Elec,2017,2017-03-31,0.021468418023693474,1,40.6451612903,0
277,Elec,2017,2017-04-30,0.02216932593729434,1,57.2121212121,0
277,Elec,2017,2017-05-31,0.026413910408999066,1,62.709677419399995,0
277,Elec,2017,2017-06-30,0.03131271249689029,1,73.4,0
277,Fuel,2016,2015-07-31,1.0884563576505242,1,78.6129032258,0
277,Fuel,2016,2015-08-31,0.9069989219669956,1,78.7741935484,0
277,Fuel,2016,2015-09-30,0.8594894546258675,1,73.7333333333,0
277,Fuel,2016,2015-10-31,37.60024130300379,1,58.064516129,0
277,Fuel,2016,2015-11-30,128.78599411479425,1,53.4666666667,0
277,Fuel,2016,2015-12-31,149.40796541474927,1,50.35483870970001,0
277,Fuel,2016,2016-01-31,187.4621494822176,1,35.6451612903,1
277,Fuel,2016,2016-02-29,380.6248934726449,1,38.241379310300005,1
277,Fuel,2016,2016-03-31,165.86309645284595,1,48.35483870970001,0
277,Fuel,2016,2016-04-30,103.14876587958668,1,52.4666666667,0
277,Fuel,2016,2016-05-31,40.14830885388143,1,62.870967741899996,0
277,Fuel,2016,2016-06-30,2.1330311155338086,1,73.1333333333,0
277,Fuel,2017,2016-07-31,1.1597325693476606,1,80.25806451609999,0
277,Fuel,2017,2016-08-31,0.7439898991250006,1,80.8064516129,0
277,Fuel,2017,2016-09-30,1.6333833399925126,1,73.5666666667,0
277,Fuel,2017,2016-10-31,107.29261482948327,1,60.709677419399995,0
277,Fuel,2017,2016-11-30,253.32438093352832,1,52.1333333333,0
277,Fuel,2017,2016-12-31,289.37067806317174,1,40.4516129032,0
277,Fuel,2017,2017-01-31,304.3629239572104,1,39.5483870968,0
277,Fuel,2017,2017-02-28,256.78345834131613,1,42.2142857143,0
277,Fuel,2017,2017-03-31,266.4227540510179,1,40.6451612903,0
277,Fuel,2017,2017-04-30,70.74591591342566,1,57.2121212121,0
277,Fuel,2017,2017-05-31,34.56014202572119,1,62.709677419399995,0
277,Fuel,2017,2017-06-30,2.865540721084296,1,73.4,0
278,Elec,2016,2015-07-31,0.07734031886884653,1,78.6129032258,0
278,Elec,2016,2015-08-31,0.08502354333765931,1,78.7741935484,0
278,Elec,2016,2015-09-30,0.0662709580392507,1,73.7333333333,0
278,Elec,2016,2015-10-31,0.044178789142705684,1,58.064516129,1
278,Elec,2016,2015-11-30,0.040487308334733234,1,53.4666666667,1
278,Elec,2016,2015-12-31,0.04047562255550406,1,50.35483870970001,1
278,Elec,2016,2016-01-31,0.03986470518728582,1,35.6451612903,1
278,Elec,2016,2016-02-29,0.04003618332886626,1,38.241379310300005,0
278,Elec,2016,2016-03-31,0.03472096963510188,1,48.35483870970001,0
278,Elec,2016,2016-04-30,0.031756300890026706,1,52.4666666667,0
278,Elec,2016,2016-05-31,0.03601823581340117,1,62.870967741899996,0
278,Elec,2016,2016-06-30,0.052870097382292494,1,73.1333333333,0
278,Elec,2017,2016-07-31,0.06794946825875499,1,80.25806451609999,0
278,Elec,2017,2016-08-31,0.06768181627103464,1,80.8064516129,0
278,Elec,2017,2016-09-30,0.04853107597010035,1,73.5666666667,0
278,Elec,2017,2016-10-31,0.036831775620131256,1,60.709677419399995,0
278,Elec,2017,2016-11-30,0.028672682331218915,1,52.1333333333,1
278,Elec,2017,2016-12-31,0.029840078620566438,1,40.4516129032,1
278,Elec,2017,2017-01-31,0.02992365620217706,1,39.5483870968,0
278,Elec,2017,2017-02-28,0.03048780487804878,1,42.2142857143,0
278,Elec,2017,2017-03-31,0.02754184419449349,1,40.6451612903,1
278,Elec,2017,2017-04-30,0.028214546477192157,1,57.2121212121,0
278,Elec,2017,2017-05-31,0.0355796558168144,1,62.709677419399995,0
278,Elec,2017,2017-06-30,0.043717055302421155,1,73.4,0
278,Fuel,2016,2015-07-31,1.9984458147457698,1,78.6129032258,0
278,Fuel,2016,2015-08-31,3.2954014342549023,1,78.7741935484,0
278,Fuel,2016,2015-09-30,3.0990951525963313,1,73.7333333333,0
278,Fuel,2016,2015-10-31,48.9352494684059,1,58.064516129,0
278,Fuel,2016,2015-11-30,129.11096608429685,1,53.4666666667,0
278,Fuel,2016,2015-12-31,244.4029410350062,1,50.35483870970001,0
278,Fuel,2016,2016-01-31,399.57465145343286,1,35.6451612903,0
278,Fuel,2016,2016-02-29,420.0264694268638,1,38.241379310300005,0
278,Fuel,2016,2016-03-31,278.01614200119315,1,48.35483870970001,0
278,Fuel,2016,2016-04-30,102.52405290252216,1,52.4666666667,1
278,Fuel,2016,2016-05-31,129.47413353352204,1,62.870967741899996,1
278,Fuel,2016,2016-06-30,30.175617065860987,1,73.1333333333,0
278,Fuel,2017,2016-07-31,1.7641245021260767,1,80.25806451609999,0
278,Fuel,2017,2016-08-31,1.9963754228113002,1,80.8064516129,0
278,Fuel,2017,2016-09-30,2.636923631456853,1,73.5666666667,0
278,Fuel,2017,2016-10-31,45.01860222308415,1,60.709677419399995,0
278,Fuel,2017,2016-11-30,188.42385537086963,1,52.1333333333,0
278,Fuel,2017,2016-12-31,364.64766167057996,1,40.4516129032,0
278,Fuel,2017,2017-01-31,393.0244739941377,1,39.5483870968,0
278,Fuel,2017,2017-02-28,359.67524573485247,1,42.2142857143,0
278,Fuel,2017,2017-03-31,355.50068437219466,1,40.6451612903,0
278,Fuel,2017,2017-04-30,143.72950663951514,1,57.2121212121,0
278,Fuel,2017,2017-05-31,35.673577668070195,1,62.709677419399995,0
278,Fuel,2017,2017-06-30,7.719218232593527,1,73.4,0
351,Elec,2016,2015-07-31,0.028618867384594297,1,78.6129032258,0
351,Elec,2016,2015-08-31,0.030938814344622978,1,78.7741935484,0
351,Elec,2016,2015-09-30,0.028779614809621105,1,73.7333333333,0
351,Elec,2016,2015-10-31,0.024315824623717723,1,58.064516129,0
351,Elec,2016,2015-11-30,0.02562630989631489,1,53.4666666667,1
351,Elec,2016,2015-12-31,0.023921888379952527,1,50.35483870970001,1
351,Elec,2016,2016-01-31,0.024340156785609027,1,35.6451612903,0
351,Elec,2016,2016-02-29,0.024881116582579844,1,38.241379310300005,0
351,Elec,2016,2016-03-31,0.025000132234842955,1,48.35483870970001,0
351,Elec,2016,2016-04-30,0.024184437208747817,1,52.4666666667,0
351,Elec,2016,2016-05-31,0.024008685226048807,1,62.870967741899996,0
351,Elec,2016,2016-06-30,0.025278656087103876,1,73.1333333333,0
351,Elec,2017,2016-07-31,0.028989643319811444,1,80.25806451609999,0
351,Elec,2017,2016-08-31,0.030465590019758855,1,80.8064516129,0
351,Elec,2017,2016-09-30,0.028242669400085144,1,73.5666666667,1
351,Elec,2017,2016-10-31,0.021193450862982244,1,60.709677419399995,1
351,Elec,2017,2016-11-30,0.02422367922940187,1,52.1333333333,1
351,Elec,2017,2016-12-31,0.024371587612876187,1,40.4516129032,1
351,Elec,2017,2017-01-31,0.023171823794792518,1,39.5483870968,1
351,Elec,2017,2017-02-28,0.02371510378259449,1,42.2142857143,1
351,Elec,2017,2017-03-31,0.024583737131364507,1,40.6451612903,0
351,Elec,2017,2017-04-30,0.023333460986997477,1,57.2121212121,1
351,Elec,2017,2017-05-31,0.02366752767631487,1,62.709677419399995,1
351,Elec,2017,2017-06-30,0.024914086433782106,1,73.4,1
351,Fuel,2016,2015-07-31,0.5559231435031777,1,78.6129032258,1
351,Fuel,2016,2015-08-31,0.5478779092128248,1,78.7741935484,1
351,Fuel,2016,2015-09-30,0.7433890896977657,1,73.7333333333,1
351,Fuel,2016,2015-10-31,82.92354418263174,1,58.064516129,1
351,Fuel,2016,2015-11-30,225.5325629520852,1,53.4666666667,1
351,Fuel,2016,2015-12-31,250.39813960190114,1,50.35483870970001,1
351,Fuel,2016,2016-01-31,463.8530158962897,1,35.6451612903,1
351,Fuel,2016,2016-02-29,412.29516313457503,1,38.241379310300005,1
351,Fuel,2016,2016-03-31,287.31079594663606,1,48.35483870970001,1
351,Fuel,2016,2016-04-30,220.26829029362935,1,52.4666666667,1
351,Fuel,2016,2016-05-31,103.2620030807284,1,62.870967741899996,1
351,Fuel,2016,2016-06-30,94.87062898175797,1,73.1333333333,1
351,Fuel,2017,2016-07-31,0.7227191812557698,1,80.25806451609999,1
351,Fuel,2017,2016-08-31,0.6039463181239957,1,80.8064516129,1
351,Fuel,2017,2016-09-30,0.6686782477645741,1,73.5666666667,1
351,Fuel,2017,2016-10-31,65.002827214253,1,60.709677419399995,1
351,Fuel,2017,2016-11-30,230.83729283990894,1,52.1333333333,1
351,Fuel,2017,2016-12-31,376.72493664088904,1,40.4516129032,1
351,Fuel,2017,2017-01-31,378.59205857544475,1,39.5483870968,1
351,Fuel,2017,2017-02-28,349.942120415096,1,42.2142857143,1
351,Fuel,2017,2017-03-31,409.7044727819081,1,40.6451612903,1
351,Fuel,2017,2017-04-30,168.46866078347648,1,57.2121212121,1
351,Fuel,2017,2017-05-31,67.01072429520872,1,62.709677419399995,1
351,Fuel,2017,2017-06-30,1.4103411870423874,1,73.4,1
394,Elec,2016,2015-07-31,0.04409012819056048,1,78.6129032258,1
394,Elec,2016,2015-08-31,0.04712438354208982,1,78.7741935484,1
394,Elec,2016,2015-09-30,0.04533286552031223,1,73.7333333333,1
394,Elec,2016,2015-10-31,0.04366342061547447,1,58.064516129,1
394,Elec,2016,2015-11-30,0.04400431804100074,1,53.4666666667,1
394,Elec,2016,2015-12-31,0.042805866381600596,1,50.35483870970001,0
394,Elec,2016,2016-01-31,0.041122502134508056,1,35.6451612903,0
394,Elec,2016,2016-02-29,0.04510079553015968,1,38.241379310300005,0
394,Elec,2016,2016-03-31,0.04254255615223089,1,48.35483870970001,0
394,Elec,2016,2016-04-30,0.040901712861701876,1,52.4666666667,0
394,Elec,2016,2016-05-31,0.044206938188715975,1,62.870967741899996,0
394,Elec,2016,2016-06-30,0.0503384677759428,1,73.1333333333,0
394,Elec,2017,2016-07-31,0.05460279780814768,1,80.25806451609999,0
394,Elec,2017,2016-08-31,0.059026686014589165,1,80.8064516129,0
394,Elec,2017,2016-09-30,0.05559044804293336,1,73.5666666667,0
394,Elec,2017,2016-10-31,0.04781253915836229,1,60.709677419399995,0
394,Elec,2017,2016-11-30,0.045125570667067016,1,52.1333333333,0
394,Elec,2017,2016-12-31,0.04229817302917957,1,40.4516129032,0
394,Elec,2017,2017-01-31,0.04084933127086987,1,39.5483870968,0
394,Elec,2017,2017-02-28,0.04099811880190962,1,42.2142857143,0
394,Elec,2017,2017-03-31,0.04159785568120981,1,40.6451612903,0
394,Elec,2017,2017-04-30,0.03848194166760002,1,57.2121212121,0
394,Elec,2017,2017-05-31,0.04206785341563039,1,62.709677419399995,0
394,Elec,2017,2017-06-30,0.04720816778836905,1,73.4,0
394,Fuel,2016,2015-07-31,372.98548104230144,1,78.6129032258,1
394,Fuel,2016,2015-08-31,415.34828632599306,1,78.7741935484,1
394,Fuel,2016,2015-09-30,325.73012427246346,1,73.7333333333,1
394,Fuel,2016,2015-10-31,242.9289876710157,1,58.064516129,1
394,Fuel,2016,2015-11-30,401.8345995830414,1,53.4666666667,1
394,Fuel,2016,2015-12-31,331.5053301643279,1,50.35483870970001,1
394,Fuel,2016,2016-01-31,457.27992491108967,1,35.6451612903,1
394,Fuel,2016,2016-02-29,457.7004182834145,1,38.241379310300005,1
394,Fuel,2016,2016-03-31,310.98228013738554,1,48.35483870970001,1
394,Fuel,2016,2016-04-30,253.45488485474442,1,52.4666666667,1
394,Fuel,2016,2016-05-31,193.92254953585447,1,62.870967741899996,1
394,Fuel,2016,2016-06-30,118.30025804499104,1,73.1333333333,1
394,Fuel,2017,2016-07-31,164.87731266633125,1,80.25806451609999,1
394,Fuel,2017,2016-08-31,146.97057924684194,1,80.8064516129,1
394,Fuel,2017,2016-09-30,154.36301494993992,1,73.5666666667,1
394,Fuel,2017,2016-10-31,162.37280472428148,1,60.709677419399995,1
394,Fuel,2017,2016-11-30,316.81858004104686,1,52.1333333333,1
394,Fuel,2017,2016-12-31,175.808703007144,1,40.4516129032,1
394,Fuel,2017,2017-01-31,483.15841541205975,1,39.5483870968,1
394,Fuel,2017,2017-02-28,410.2774928506149,1,42.2142857143,1
394,Fuel,2017,2017-03-31,341.3047502877802,1,40.6451612903,1
394,Fuel,2017,2017-04-30,205.83103333205244,1,57.2121212121,1
394,Fuel,2017,2017-05-31,204.15937589220698,1,62.709677419399995,1
394,Fuel,2017,2017-06-30,239.28923653422697,1,73.4,1
439,Elec,2016,2015-07-31,0.05766806305955331,1,78.6129032258,1
439,Elec,2016,2015-08-31,0.06240493364750454,1,78.7741935484,1
439,Elec,2016,2015-09-30,0.058348502918942655,1,73.7333333333,1
439,Elec,2016,2015-10-31,0.04699372212247483,1,58.064516129,1
439,Elec,2016,2015-11-30,0.0429514471271934,1,53.4666666667,1
439,Elec,2016,2015-12-31,0.039383933435225726,1,50.35483870970001,1
439,Elec,2016,2016-01-31,0.04189645424175529,1,35.6451612903,1
439,Elec,2016,2016-02-29,0.04267155659959938,1,38.241379310300005,1
439,Elec,2016,2016-03-31,0.04319635869139132,1,48.35483870970001,1
439,Elec,2016,2016-04-30,0.04206596728183939,1,52.4666666667,1
439,Elec,2016,2016-05-31,0.046079046988477174,1,62.870967741899996,1
439,Elec,2016,2016-06-30,0.05859978459892361,1,73.1333333333,1
439,Elec,2017,2016-07-31,0.06045359265421949,1,80.25806451609999,1
439,Elec,2017,2016-08-31,0.06098841974887567,1,80.8064516129,1
439,Elec,2017,2016-09-30,0.05831957917347123,1,73.5666666667,1
439,Elec,2017,2016-10-31,0.04195152328916833,1,60.709677419399995,1
439,Elec,2017,2016-11-30,0.04189680748337578,1,52.1333333333,1
439,Elec,2017,2016-12-31,0.0436887241970907,1,40.4516129032,1
439,Elec,2017,2017-01-31,0.04346858262315837,1,39.5483870968,1
439,Elec,2017,2017-02-28,0.0427289365502039,1,42.2142857143,1
439,Elec,2017,2017-03-31,0.04520510374748374,1,40.6451612903,1
439,Elec,2017,2017-04-30,0.0415125569733484,1,57.2121212121,1
439,Elec,2017,2017-05-31,0.04475794801397845,1,62.709677419399995,1
439,Elec,2017,2017-06-30,0.05275053618979427,1,73.4,1
439,Fuel,2016,2015-07-31,87.96719831368074,1,78.6129032258,1
439,Fuel,2016,2015-08-31,81.18259051370806,1,78.7741935484,1
439,Fuel,2016,2015-09-30,105.30997267728144,1,73.7333333333,1
439,Fuel,2016,2015-10-31,145.69952230657657,1,58.064516129,1
439,Fuel,2016,2015-11-30,210.49457173682725,1,53.4666666667,0
439,Fuel,2016,2015-12-31,305.8850498997208,1,50.35483870970001,1
439,Fuel,2016,2016-01-31,405.47750470343175,1,35.6451612903,1
439,Fuel,2016,2016-02-29,443.04007779483055,1,38.241379310300005,1
439,Fuel,2016,2016-03-31,365.9878579721064,1,48.35483870970001,1
439,Fuel,2016,2016-04-30,275.9393135638427,1,52.4666666667,1
439,Fuel,2016,2016-05-31,164.40415085950247,1,62.870967741899996,1
439,Fuel,2016,2016-06-30,104.81199131338707,1,73.1333333333,1
439,Fuel,2017,2016-07-31,75.51801649399606,1,80.25806451609999,1
439,Fuel,2017,2016-08-31,79.10843087529928,1,80.8064516129,1
439,Fuel,2017,2016-09-30,87.59779982110538,1,73.5666666667,0
439,Fuel,2017,2016-10-31,124.24244999047558,1,60.709677419399995,1
439,Fuel,2017,2016-11-30,221.27856648765467,1,52.1333333333,1
439,Fuel,2017,2016-12-31,128.23403910852073,1,40.4516129032,0
439,Fuel,2017,2017-01-31,45.63827503662086,1,39.5483870968,0
439,Fuel,2017,2017-02-28,39.492104328415074,1,42.2142857143,0
439,Fuel,2017,2017-03-31,41.39682481679506,1,40.6451612903,0
439,Fuel,2017,2017-04-30,47.71019951570617,1,57.2121212121,0
439,Fuel,2017,2017-05-31,127.1686243581458,1,62.709677419399995,1
439,Fuel,2017,2017-06-30,101.16537939644651,1,73.4,1
483,Elec,2016,2015-07-31,0.053790733028892194,1,78.6129032258,1
483,Elec,2016,2015-08-31,0.05311795983956611,1,78.7741935484,1
483,Elec,2016,2015-09-30,0.04998411292480727,1,73.7333333333,1
483,Elec,2016,2015-10-31,0.03657509317645631,1,58.064516129,1
483,Elec,2016,2015-11-30,0.03613158875405451,1,53.4666666667,1
483,Elec,2016,2015-12-31,0.03400298411364911,1,50.35483870970001,1
483,Elec,2016,2016-01-31,0.03560029217854154,1,35.6451612903,1
483,Elec,2016,2016-02-29,0.03602154242665171,1,38.241379310300005,1
483,Elec,2016,2016-03-31,0.03491300168487984,1,48.35483870970001,1
483,Elec,2016,2016-04-30,0.034159255069748574,1,52.4666666667,1
483,Elec,2016,2016-05-31,0.036392432481452054,1,62.870967741899996,1
483,Elec,2016,2016-06-30,0.04546942758616045,1,73.1333333333,1
483,Elec,2017,2016-07-31,0.049407251932950806,1,80.25806451609999,1
483,Elec,2017,2016-08-31,0.050432275302856044,1,80.8064516129,1
483,Elec,2017,2016-09-30,0.04776553726569867,1,73.5666666667,1
483,Elec,2017,2016-10-31,0.03651738894301524,1,60.709677419399995,1
483,Elec,2017,2016-11-30,0.03634743935385835,1,52.1333333333,1
483,Elec,2017,2016-12-31,0.03621602394724392,1,40.4516129032,1
483,Elec,2017,2017-01-31,0.03449172046332266,1,39.5483870968,1
483,Elec,2017,2017-02-28,0.03418957297618358,1,42.2142857143,1
483,Elec,2017,2017-03-31,0.03624628556437265,1,40.6451612903,1
483,Elec,2017,2017-04-30,0.0340907684891853,1,57.2121212121,1
483,Elec,2017,2017-05-31,0.037638035212619776,1,62.709677419399995,1
483,Elec,2017,2017-06-30,0.043718832573521084,1,73.4,1
483,Fuel,2016,2015-07-31,33.06480463001073,1,78.6129032258,1
483,Fuel,2016,2015-08-31,52.46379605014543,1,78.7741935484,1
483,Fuel,2016,2015-09-30,63.33253439022907,1,73.7333333333,1
483,Fuel,2016,2015-10-31,45.730748329475446,1,58.064516129,1
483,Fuel,2016,2015-11-30,154.23768942449536,1,53.4666666667,1
483,Fuel,2016,2015-12-31,235.92529134845165,1,50.35483870970001,1
483,Fuel,2016,2016-01-31,459.4087355137962,1,35.6451612903,1
483,Fuel,2016,2016-02-29,331.9008275669768,1,38.241379310300005,0
483,Fuel,2016,2016-03-31,207.2905167886975,1,48.35483870970001,1
483,Fuel,2016,2016-04-30,180.443241520571,1,52.4666666667,0
483,Fuel,2016,2016-05-31,35.51947043015902,1,62.870967741899996,1
483,Fuel,2016,2016-06-30,40.707375309937056,1,73.1333333333,1
483,Fuel,2017,2016-07-31,70.21954535757611,1,80.25806451609999,1
483,Fuel,2017,2016-08-31,67.92057946389832,1,80.8064516129,1
483,Fuel,2017,2016-09-30,81.02705805808715,1,73.5666666667,1
483,Fuel,2017,2016-10-31,44.203171024022375,1,60.709677419399995,1
483,Fuel,2017,2016-11-30,200.23262157435832,1,52.1333333333,1
483,Fuel,2017,2016-12-31,411.8135113320996,1,40.4516129032,1
483,Fuel,2017,2017-01-31,391.5910734625868,1,39.5483870968,1
483,Fuel,2017,2017-02-28,323.6881891768141,1,42.2142857143,1
483,Fuel,2017,2017-03-31,393.09391996058355,1,40.6451612903,1
483,Fuel,2017,2017-04-30,105.35625960220094,1,57.2121212121,1
483,Fuel,2017,2017-05-31,29.676686710839157,1,62.709677419399995,1
483,Fuel,2017,2017-06-30,36.72571240605142,1,73.4,1
548,Elec,2016,2015-07-31,0.049196769554253054,1,78.6129032258,0
548,Elec,2016,2015-08-31,0.0522192099713068,1,78.7741935484,0
548,Elec,2016,2015-09-30,0.04877505952491429,1,73.7333333333,1
548,Elec,2016,2015-10-31,0.041226939841035815,1,58.064516129,1
548,Elec,2016,2015-11-30,0.04291341341064371,1,53.4666666667,0
548,Elec,2016,2015-12-31,0.04024955516299406,1,50.35483870970001,0
548,Elec,2016,2016-01-31,0.04251679170709038,1,35.6451612903,0
